Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,47.90999984741211,48.349998474121094,46.06999969482422,46.540000915527344,26.026378631591797,3900400
2008-01-03,46.0099983215332,46.40999984741211,45.2400016784668,45.810001373291016,25.61815071105957,3691700
2008-01-04,45.279998779296875,45.38999938964844,43.11000061035156,43.52000045776367,24.33751106262207,5297900
2008-01-07,43.599998474121094,44.11000061035156,42.630001068115234,43.189998626708984,24.152982711791992,4836800
2008-01-08,42.900001525878906,43.630001068115234,41.849998474121094,41.88999938964844,23.42597770690918,5094200
2008-01-09,41.83000183105469,42.70000076293945,41.34000015258789,42.540000915527344,23.789480209350586,4893400
2008-01-10,42.16999816894531,43.279998779296875,41.689998626708984,42.720001220703125,23.890138626098633,4134300
2008-01-11,42.54999923706055,42.81999969482422,41.65999984741211,41.810001373291016,23.381237030029297,3061900
2008-01-14,42.2599983215332,42.90999984741211,42.11000061035156,42.810001373291016,23.940471649169922,3053900
2008-01-15,42.709999084472656,43.13999938964844,41.400001525878906,41.43000030517578,23.16873550415039,5521100
2008-01-16,41.15999984741211,44.61000061035156,40.630001068115234,43.619998931884766,24.3934383392334,7438500
2008-01-17,43.88999938964844,44.33000183105469,42.22999954223633,42.56999969482422,23.806255340576172,7758100
2008-01-18,42.61000061035156,44.400001525878906,42.56999969482422,43.72999954223633,24.454971313476562,5748300
2008-01-22,41.47999954223633,43.369998931884766,41.47999954223633,42.560001373291016,23.8006591796875,4715300
2008-01-23,41.38999938964844,43.130001068115234,40.099998474121094,42.7400016784668,23.901323318481445,6733600
2008-01-24,42.310001373291016,43.650001525878906,41.66999816894531,41.970001220703125,23.470722198486328,6645500
2008-01-25,42.43000030517578,43.29999923706055,41.599998474121094,42.16999816894531,23.58255958557129,8763000
2008-01-28,42.13999938964844,43.189998626708984,41.959999084472656,43.09000015258789,24.0970458984375,3505000
2008-01-29,43.13999938964844,43.560001373291016,41.709999084472656,42.34000015258789,23.67763900756836,4272600
2008-01-30,42.25,42.630001068115234,41.560001373291016,41.900001525878906,23.431575775146484,4847500
2008-01-31,41.13999938964844,42.2400016784668,40.349998474121094,41.779998779296875,23.364463806152344,4793500
2008-02-01,42.38999938964844,44.380001068115234,42.04999923706055,44.119998931884766,24.67304801940918,5001700
2008-02-04,44.25,44.720001220703125,43.0,43.16999816894531,24.141780853271484,3295900
2008-02-05,42.5,42.900001525878906,41.58000183105469,41.650001525878906,23.291763305664062,2980100
2008-02-06,41.91999816894531,42.27000045776367,40.86000061035156,41.0,22.92827033996582,2939000
2008-02-07,40.709999084472656,41.939998626708984,40.04999923706055,41.369998931884766,23.13518524169922,4123200
2008-02-08,41.400001525878906,42.119998931884766,41.04999923706055,41.939998626708984,23.453935623168945,3444900
2008-02-11,41.939998626708984,42.81999969482422,41.7599983215332,42.16999816894531,23.58255958557129,3568200
2008-02-12,42.619998931884766,42.880001068115234,41.65999984741211,41.70000076293945,23.31972312927246,5072000
2008-02-13,42.95000076293945,43.45000076293945,42.209999084472656,42.91999816894531,24.00199317932129,4981600
2008-02-14,42.79999923706055,43.06999969482422,41.29999923706055,41.5,23.20787811279297,4066100
2008-02-15,41.220001220703125,41.83000183105469,40.540000915527344,40.88999938964844,22.86674690246582,3092900
2008-02-19,41.45000076293945,41.63999938964844,39.97999954223633,40.060001373291016,22.402585983276367,4175600
2008-02-20,39.88999938964844,42.63999938964844,39.86000061035156,42.310001373291016,23.66085433959961,7030500
2008-02-21,42.4900016784668,44.43000030517578,42.36000061035156,42.95000076293945,24.104215621948242,7485800
2008-02-22,43.13999938964844,43.13999938964844,41.869998931884766,42.540000915527344,23.874116897583008,4009900
2008-02-25,42.529998779296875,43.869998931884766,42.11000061035156,43.11000061035156,24.194002151489258,3603000
2008-02-26,43.0,45.11000061035156,42.900001525878906,44.4900016784668,24.968488693237305,7777400
2008-02-27,44.349998474121094,44.959999084472656,43.869998931884766,44.41999816894531,24.92920684814453,3749400
2008-02-28,44.08000183105469,44.34000015258789,42.810001373291016,43.119998931884766,24.199626922607422,3803100
2008-02-29,42.650001525878906,43.09000015258789,41.869998931884766,42.0099983215332,23.57666778564453,6008900
2008-03-03,41.720001220703125,41.959999084472656,40.77000045776367,41.630001068115234,23.36341094970703,4875600
2008-03-04,41.36000061035156,41.7599983215332,40.400001525878906,41.650001525878906,23.3746337890625,4768100
2008-03-05,41.650001525878906,42.16999816894531,41.38999938964844,41.810001373291016,23.46442985534668,4233100
2008-03-06,41.7400016784668,41.970001220703125,41.0,41.150001525878906,23.09402847290039,3321600
2008-03-07,41.0099983215332,42.5,40.959999084472656,41.779998779296875,23.447589874267578,4988800
2008-03-10,41.7400016784668,41.959999084472656,40.70000076293945,40.779998779296875,22.886377334594727,3693100
2008-03-11,41.4900016784668,42.060001373291016,41.0,41.93000030517578,23.531774520874023,4559900
2008-03-12,39.77000045776367,40.4900016784668,37.68000030517578,37.79999923706055,21.213947296142578,15506100
2008-03-13,37.41999816894531,38.79999923706055,36.59000015258789,38.09000015258789,21.376707077026367,10227800
2008-03-14,38.2599983215332,38.5,35.90999984741211,36.18000030517578,20.304784774780273,9798700
2008-03-17,35.5,36.2599983215332,35.25,35.619998931884766,19.990503311157227,10413800
2008-03-18,36.16999816894531,37.15999984741211,35.540000915527344,37.15999984741211,20.854782104492188,6621900
2008-03-19,36.959999084472656,37.529998779296875,35.61000061035156,35.61000061035156,19.984888076782227,6190600
2008-03-20,35.70000076293945,35.90999984741211,35.02000045776367,35.84000015258789,20.11397361755371,5933200
2008-03-24,35.77000045776367,37.869998931884766,35.75,37.349998474121094,20.96139907836914,4997200
2008-03-25,37.400001525878906,37.880001068115234,37.11000061035156,37.400001525878906,20.989463806152344,4157400
2008-03-26,37.439998626708984,37.439998626708984,36.08000183105469,37.0,20.764978408813477,3403700
2008-03-27,38.06999969482422,38.09000015258789,37.130001068115234,37.130001068115234,20.83793830871582,3822700
2008-03-28,37.34000015258789,37.970001220703125,36.81999969482422,36.90999984741211,20.714473724365234,3471400
2008-03-31,37.0,37.40999984741211,36.7599983215332,37.099998474121094,20.821107864379883,2695100
2008-04-01,37.63999938964844,39.0099983215332,37.56999969482422,38.90999984741211,21.836896896362305,5199000
2008-04-02,38.91999816894531,40.040000915527344,38.779998779296875,39.7599983215332,22.31394386291504,4872900
2008-04-03,39.380001068115234,40.90999984741211,39.31999969482422,40.439998626708984,22.69556427001953,3967600
2008-04-04,40.45000076293945,40.810001373291016,39.599998474121094,40.16999816894531,22.54403305053711,3286800
2008-04-07,42.150001525878906,43.70000076293945,41.810001373291016,42.810001373291016,24.025646209716797,9927200
2008-04-08,41.849998474121094,41.900001525878906,40.900001525878906,41.20000076293945,23.12208366394043,5847800
2008-04-09,41.15999984741211,42.779998779296875,40.959999084472656,42.540000915527344,23.874116897583008,5883900
2008-04-10,42.47999954223633,43.47999954223633,41.90999984741211,43.18000030517578,24.233293533325195,4049700
2008-04-11,42.65999984741211,42.88999938964844,41.349998474121094,41.5099983215332,23.296072006225586,4803500
2008-04-14,41.34000015258789,42.11000061035156,41.04999923706055,41.189998626708984,23.116474151611328,3230900
2008-04-15,40.970001220703125,40.97999954223633,39.2400016784668,39.869998931884766,22.37567138671875,7173100
2008-04-16,40.779998779296875,43.77000045776367,40.709999084472656,43.22999954223633,24.2613525390625,6802000
2008-04-17,42.77000045776367,43.189998626708984,41.5099983215332,42.54999923706055,23.879735946655273,5509000
2008-04-18,43.11000061035156,43.349998474121094,42.18000030517578,42.83000183105469,24.03687286376953,4390000
2008-04-21,42.58000183105469,43.7400016784668,42.22999954223633,43.56999969482422,24.452171325683594,3568500
2008-04-22,42.790000915527344,42.790000915527344,41.119998931884766,41.66999816894531,23.385860443115234,4461500
2008-04-23,42.0,43.45000076293945,41.81999969482422,43.11000061035156,24.194002151489258,4637700
2008-04-24,43.02000045776367,45.45000076293945,43.0,44.75,25.114402770996094,7060000
2008-04-25,45.400001525878906,45.75,44.18000030517578,45.459999084472656,25.51286506652832,4336700
2008-04-28,45.560001373291016,46.08000183105469,44.91999816894531,45.7599983215332,25.681238174438477,3516300
2008-04-29,45.75,46.2400016784668,45.220001220703125,45.72999954223633,25.664403915405273,3029800
2008-04-30,46.0,46.0,43.310001373291016,43.68000030517578,24.513898849487305,6201500
2008-05-01,43.54999923706055,45.849998474121094,43.31999969482422,45.529998779296875,25.552156448364258,3865300
2008-05-02,45.939998626708984,46.2400016784668,44.31999969482422,45.29999923706055,25.423078536987305,3421100
2008-05-05,45.16999816894531,45.779998779296875,44.20000076293945,44.56999969482422,25.013391494750977,2829600
2008-05-06,44.45000076293945,44.939998626708984,43.45000076293945,44.54999923706055,25.002159118652344,3895700
2008-05-07,44.279998779296875,45.130001068115234,43.68000030517578,43.790000915527344,24.575641632080078,3742300
2008-05-08,43.91999816894531,44.349998474121094,43.290000915527344,43.970001220703125,24.676654815673828,2491000
2008-05-09,43.540000915527344,44.45000076293945,43.25,43.900001525878906,24.637372970581055,1394900
